上海康城（一期）,sh3256007,32442,103.26,335,2016-07-21 11:16:47,2016-08-24 00:00:16,0,,0,L,11,\N
上海康城（四期）,sh2385302,30490,101.67,310,2016-07-21 11:16:47,2016-08-04 00:00:18,0,,0,H,15,\N
上海康城（三期）,sh3101450,31581,109.24,345,2016-07-21 11:16:47,2016-08-15 00:00:17,0,,0,H,14,\N
上海康城（四期）,sh2276951,35140,113.83,400,2016-07-21 11:16:47,2016-09-20 00:00:15,0,,0,H,17,2008
闵富花苑,sh2979006,31632,120.13,380,2016-07-21 11:16:47,2016-08-10 00:00:18,0,,0,H,7,1998
上海康城（四期）,sh2252369,31654,101.09,320,2016-07-21 11:16:47,2016-08-25 00:00:16,0,,0,L,15,\N
上海康城（四期）,sh1083543,35001,113.71,398,2016-07-21 11:16:47,2016-09-22 00:00:14,0,,0,M,17,2008
闵富大厦,sh1087776,31672,173.65,550,2016-07-21 11:16:47,2016-11-05 12:00:33,0,,0,H,22,\N
上海康城（一期）,sh4154306,31695,126.2,400,2016-07-21 11:16:47,2016-08-18 00:00:16,0,,0,H,11,\N
上海康城（三期）,sh2342756,31707,246.0,780,2016-07-21 11:16:47,2016-08-12 00:00:16,0,,0,L,16,\N
莘城苑,sh4094485,31715,81.98,260,2016-07-21 11:16:47,2016-07-24 00:00:19,0,,0,M,6,1998
上海康城（四期）,sh2239633,31740,126.02,400,2016-07-21 11:16:47,2016-08-07 00:00:18,0,,0,M,17,\N
上海康城（一期）,sh2083394,31790,113.24,360,2016-07-21 11:16:47,2016-08-11 00:00:18,0,,0,M,11,\N
上海康城（一期）,sh2435663,36206,113.24,410,2016-07-21 11:16:47,2016-09-08 00:00:15,0,,0,M,11,\N
上海康城（三期）,sh3824297,31276,95.92,300,2016-07-21 11:16:47,2016-08-11 00:00:18,0,,0,L,16,\N
上海康城（三期）,sh3025563,37741,131.95,498,2016-07-21 11:16:47,2016-09-22 00:00:14,0,,0,L,17,2006
莘城苑,sh4066491,31854,81.62,260,2016-07-21 11:16:47,2016-08-05 00:00:19,0,,0,H,6,1998
莘城苑,sh4138532,34305,81.62,280,2016-07-21 11:16:47,2016-09-16 00:00:14,0,,0,H,6,1998
上海康城（二期）,sh3077232,31862,149.08,475,2016-07-21 11:16:47,2016-08-07 00:00:18,0,,0,M,28,\N
